genre,song_name,artist,lyric
록/메탈,그래서 그대는,얀,"나는 나에게 길들여 지길 바래요
그동안 그댈 너무 많이 닮아 있었나봐요
지워질 때도 됐는데
그댄 또 누군가에게 길들었나요
혹시 그 사람 예전 나완 많이 틀린가봐요
그래서 그대는 날 잊고 사는지
내 아름다운 사람아
여전히 나는 네 모습인데
또 다른 사랑 배워갈 그대 가슴에
내 작은 기억 하나만
내 눈물나는 사랑아
같은 아픔에 머물 수 있게
다른 이별에 울어도 내 품안에서
그 마음 아물게 해요
내가 아닌 그대 행복한가요
혹시나 내 이름 벌써 잊었나요
내 아름다운 사람아
여전히 나는 네 모습인데
또 다른 사랑 배워갈 그대 가슴에
내 작은 기억 하나만
내 눈물나는 사랑아
같은 아픔에 머물 수 있게
다른 이별에 울어도 내 품안에서
그 마음 아물게 해요"
록/메탈,발걸음,에메랄드 캐슬,"해질무렵 날 끌고간 발걸음
눈떠보니 잊은줄 알았던 곳에
아직도 너의 대한 미움이
남아 있는지
이젠 자유롭고 싶어
시간은 해결해 주리라
난 믿었지 그것 조차
어리석었을까
이젠 흘러가는대로 날 맡길래
너완 상관 없잖니
첨부터 너란 존재는 내겐 없었어
네가 내게 했듯이
기억해 내가 아파했던만큼
언젠간 너도 나 아닌 누구에게
이런 아픔 겪을테니
미안해 이렇게 밖에 할 수 없잖니
정말 이럴 수 밖에
너처럼 다시 시작 할 수 있는
그 날이 오길
너를 사랑할 수 없고
너를 미워해야 하는 날 위해
첨부터 너란 존재는 내겐 없었어
네가 내게 했듯이
기억해 내가 아파했던만큼
언젠간 너도 나 아닌 누구에게
이런 아픔 겪을테니
미안해 이렇게 밖에 할 수 없잖니
정말 이럴 수 밖에
너처럼 다시 시작할 수 있는
그 날이 오길
너를 사랑할 수 없고
너를 미워해야 하는 날 위해"
록/메탈,정말로 사랑한다면,버스커 버스커,"사랑한단 말로는
사랑할 순 없군요
그대 상처 주네요
나의 뻔한 그 말이
너무 쉽게 뱉은 말
너무 쉬운 사랑은
다 거짓말이죠
그래 다 거짓말이죠
무엇을 원하는지
얼마나 힘든 건지
신경 쓰지 않죠
또 쉽게 넘어 갔나요
많이 힘들었나요
그대가 오늘은
헤어지자 말해요
정말로 사랑한담
기다려 주세요
사랑한단 그 말들도
당신의 행동 하나
진심만을 원하죠
정말로 사랑한담 기다려 주세요
그댈 위해 참아줘요
당신의 행동 하나
아픈 추억 돼가요
정말로 사랑한다면
정말로 사랑한다면
사랑한단 말로는
사랑할 순 없군요
그대 기억 하나요
나의 뻔한 그 말이
그댈 웃게 했던 밤
너무 깊은 그 밤은
다 지나 가네요
모두 다 지나 갔군요
무엇을 말 했는지
얼마나 원했는지
기억 하지 않죠
그대만 지쳐 가나요
많이 힘들었나요
그대가 오늘은
헤어지자 말해요
정말로 사랑한담
기다려 주세요
사랑한단 그 말들도
당신의 행동 하나
진심 만을 원하죠
정말로 사랑한담
기다려 주세요
그댈 위해 참아줘요
당신의 행동 하나
아픈 추억 돼가요
그때 또 하필 잡으려
건네는 이 뻔한 한마디
쉽게 뱉은 말 사랑 한단 말로는
사랑할 순 없군요
허 허우워 아아아 허어어
아아아 이젠 사랑할 순 없군요
사랑한다 기다려 주세요
사랑한단 그 말들도
당신의 행동 하나
진심 만을 원하죠
정말로 사랑한담
기다려 주세요
그댈 위해 참아줘요
당신의 행동 하나
아픈 추억 돼가요
정말로 사랑한다면"
록/메탈,My Love (And),버즈,"안돼요 더는 못해요
그대없이 사는 일
나 때문에 그대 망가진다며
이별을 원한건 나인데
매일 가슴이 갈라져요
숨이 다 끊어질 만큼 울어요
수천번 잊었다 외쳐 봐도
내 삶은 어느새 벼랑 끝에 서있네요
My love 다시 사랑해요
세상 반대쪽 끝에 살아도 찾을게요
다신 그댈 놓지 않아요
멈춘 내 심장을 뛰게 할 사람
우리 헤어지길 잘했죠
얼마나 슬픈 일인지 알았죠
하늘은 모자란 내 사랑을
눈뜨게 하려고 잠시 갈라 논 거였죠
My love 다시 사랑해요
세상 반대쪽 끝에 살아도 찾을게요
다신 그댈 놓지 않아요
멈춘 내 심장을 뛰게 할 사람
나 때문에 망가진 게 맞네요
내가 그대 가슴 안에 못이었네요
사랑하고 책임 없이 도망친 나를
성급한 이별을 용서받고 싶어요
My love 혼자 있어줘요
그대 있는 곳으로 지금 달려 갈게요
조금만 더 기다려줘요
우리 다시 사랑해야만 해요"
록/메탈,"지친 하루 (With 곽진언, 김필)",윤종신,"거기까지라고
누군가 툭 한마디 던지면
그렇지 하고 포기할 것 같아
잘한 거라 토닥이면
왈칵 눈물이 날 것만 같아
발걸음은 잠시 쉬고 싶은 걸
하지만 그럴 수 없어 하나뿐인 걸
지금까지 내 꿈은
오늘 이 기분 때문에
모든 걸 되돌릴 수 없어
비교하지 마 상관하지 마
누가 그게 옳은 길이래
옳은 길 따위는 없는 걸
내가 택한 이곳이 나의 길
미안해 내 사랑
너의 자랑이 되고 싶은데
지친 내 하루 위로만 바래
날 믿는다 토닥이면
왈칵 눈물이 날 것만 같아
취한 한숨에 걸터앉은 이 밤
해낼게 믿어준 대로 하나뿐인 걸
지금까지 내 꿈은
오늘 이 기분 때문에
모든 걸 되돌릴 수 없어
비교하지 마 상관하지 마
누가 그게 옳은 길이래
옳은 길 따위는 없는 걸
내가 좋은 그곳이 나의 길
부러운 친구의 여유에
질투하지는 마
순서가 조금 다른 것뿐
딱 한 잔만큼의 눈물만
뒤끝 없는 푸념들로
버텨줄래 그 날이 올 때까지
믿어준 대로 해왔던 대로
처음 꿈꿨던 대로
오늘 이 기분 때문에
모든 걸 되돌릴 수 없어
비교하지 마 상관하지 마
누가 그게 옳은 길이래
옳은 길 따위는 없는 걸
내가 걷는 이곳이 나의 길
옳은 길 따위는 없는 걸
내가 걷는 이곳이 나의 길"
록/메탈,첫사랑,버스커 버스커,"처음 널 봤을 때 왠지 다른 느낌
너와 함께 말하고 싶어
웃을 때마다 이 마음을 알아가
이젠 널 볼 때마다
나의 맘이 너무나 커져
이젠 나의 시간은
항상 너와 웃으며
이 밤을 그리워하며
하루를 아쉬워하며
또 너를 기다리겠지
나는 어떡하죠 아직 서툰데
이 마음이 새어나가
커져버린 내 마음이
자꾸만 새어나가
네가 없을 때 왠지 아픈 느낌
이 마음을 전하고 싶어
눈을 감으면 또 네가 떠올라
이젠 숨쉴 때마다
네 모습이 너무나 커져
이젠 나의 사랑은
항상 너와 웃으며
이 밤을 그리워하며
하루를 아쉬워하며
또 너를 기다리겠지
나는 어떡하죠 아직 서툰데
이 마음이 새어나가
커져버린 내 마음이
자꾸만 새어나가
아름다운 그대여 참아보려 했지만
어두워지는 밤과 외로움 알겠네 예
어떡하죠 아직 서툰데
이 마음이 새어나가
커져버린 내 마음이
자꾸만 새어나가
조금만 더 그대를 참아보려 했지만
커져버린 내 마음과
커져가는 니 마음이"
록/메탈,와리가리,혁오 (HYUKOH),"그런 슬픈 말을 하지 마요
아마 그럴 줄은 알았는데
이젠 좀 잔잔하다 했었는데
뒤도 돌아보지 않아
그런 마음을 낮추지 마요
저기 다가온다 기대했는데
또 한 편 언젠가는 떠나갈걸
이젠 슬쩍 봐도 알아
And we play comes and goes
cause we did this
when we were child before
and we play comes and goes
cause big boys still
play the game all the time
다 쓴 야광별을 떼어냈죠
옅은 빛을 살피고 있으면
내일이 그리 기다려졌는데
이젠 그렇지도 않아
어렸을 때 몰래 훔쳐봤던
아빠의 수첩 같은 일기장엔
오늘의 걱정이 적혀있던 게
이제야 생각나네
And we play comes and goes
cause we did this
when we were child before
and we play comes and goes
cause big boys still
play the game all the time
익숙하니 또 무뎌지네요
흘러간 장면이 펼쳐지네요
다시 그 순간을 마주한대도
그땐 또 지금 같진 않겠지
And we play comes and goes
cause we did this
when we were child before
and we play comes and goes
cause big boys still
play the game all the time
Familiarity is a common sense
I feel like I’m not here anymore
그냥 다들 안고선 살고 있더라고
다들 그렇게들 떠나나요
이미 저 너머 멀리에 가있네
여기에는 아무도 안 올 테니
그냥 집으로 돌아갈래"
록/메탈,낭만고양이,체리필터 (cherryfilter),"sweet little kitty
sweet little kitty -

내 두눈 밤이면 별이 되지 
나의 집은 뒷골목 달과 별이 뜨지요
두번 다신 생선가게 털지 않아
서럽게 울던 날들 나는 외톨이라네

이젠 바다로 떠날거예요(더 자유롭게)
거미로 그물 쳐서 물고기 잡으러

나는 낭만 고양이
슬픈 도시를 비춰 춤추는 작은 별빛
나는 낭만 고양이
홀로 떠나가버린 깊고 슬픈 나의 바다여

(sweet) sweet little kitty -

깊은 바다 자유롭게 날던 내가
한 없이 밑으로만 가라 앉고 있는데
이젠 바다로 떠날 거예요(더 자유롭게)
거미로 그물 쳐서 물고기 잡으러

나는 낭만 고양이
슬픈 도시를 비춰 춤추는 작은 별빛
나는 낭만 고양이 
홀로 떠나가버린 깊고 슬픈 나의 바다여

sweet little kitty
sweet little kitty -

(나는 낭만 고양이 홀로 떠나가버린..)

나는 낭만 고양이
슬픈 도시를 비춰 (도시를 비춰)
춤추는 작은 별빛

나는 낭만 고양이
홀로 떠나가버린 (떠나가 버린 아)
깊고 슬픈 나의 바다여

(sweet) sweet little kitty -"
록/메탈,은인,버즈,"생각나니 처음 우리
너무 멋쩍게 말놓자던 그 날
손톱만 깨물었던 네 표정
지금도 눈앞에 선해
참 아꼈어 늘 좋았어
보기 아까워 눈 감기도 했지
함께라면 먼 길도 잠시야
마음만 달렸었나봐
밤마다 팔베개를 연습해
꿈에 너를 만나기위해
지난날 못 해준게 많아서
혼자 되돌리곤 해
I never think you go away in my life
어디있든 나 먼저 걱정마
넘치게 받은 사랑 남아서
아직 가슴은 부자니까
I'll never forget all your love forever
혼자 온 세상 내 은인은 너야
아파할 때도 눈물날 때도
추억의 힘으로 사니까
운도 좋아 복도 많아
친구들 모두 날 부러워했지
너를 빼면 가진게 없어도
은근히 용기가 났어
가끔은 같은 모잘 쓰자고
생각마저 같아진다고
여전히 그 약속을 난 믿어
쉽게 버릴 수 없어
I never think you go away in my life
어디있든 나 먼저 걱정마
넘치게 받은 사랑 남아서
아직 가슴은 부자니까
I'll never forget all your love forever
혼자 온 세상 내 은인은 너야
아파할 때도 눈물날 때도 추억에 사니까
고마웠어 난 행복했어
사랑으로 넓은 가슴 생겼어
널 만나면 꼭 안아줄텐데
I never think you go away in my life
멀리 숨어 미안해하지마
세상이 슬픈 장난친대도
우리 마음은 갖지못해
I'll never forget all your love forever
또 태어나도 내 은인은 너야
그리워할게 간직해둘게
이젠 네 몫까지 사랑해"
록/메탈,바래,FTISLAND (FT아일랜드),"하루가 지나고 한달이 지나도
너에게 연락은 오지를 않았어
눈물이 흘러 가슴이 아파
아니야 잠시뿐야
아닐꺼야 아닐꺼야
아닐꺼야 나를 달래지만
니가 떠난 빈자리만 커져가
너를 다시봐도 넌 넌 내사랑
수백번봐도 난 난 니사랑
하늘이 맺어준 넌 내사랑
니가 잠시 길을 잃은것뿐이야
다시 태어나도 너만 바래
다시 사랑해도 너만 바래
돌아올꺼야 돌아올꺼야
니가없는 나는 없으니까
날사랑 한다해놓고
도대체 어디로 떠난거야
나를 버리고 잡은 내두손까지도
우리 약속까지도
나버리고 깨버리고 어떻게 떠나
꿈일꺼야 꿈일꺼야
꿈일꺼야 나를 속이지만
나만 혼자 남겨진게 서러워
너를 다시봐도 넌 넌 내사랑
수백번봐도 난 난 니사랑
하늘이 맺어준 넌 내사랑
니가 잠시 길을 잃은것뿐이야
다시 태어나도 너만 바래
다시 사랑해도 너만 바래
돌아올꺼야 돌아올꺼야
니가없는 나는 없으니까
이 모든게 악몽일꺼라
나 생각했어
제발 이꿈에서 깨기만 바래
오늘이지나고 내일 눈을뜨면
모든게 현실이 아닌
꿈이길 바래 oh
모든게 현실보다도
미워했던 꿈이였길
나는바래 널바래
아직도 너를 원해
다시 돌아봐도 넌 넌 내사랑
수천번봐도 난 난 니사랑
하늘이 허락한 넌 내사랑
우린 잠시 멀어졌던것 뿐이야
다른 여잘봐도 너만바래
다른 사랑해도 너만바래
돌아올꺼야 돌아올꺼야
내가없는 너는 없으니까
난 매일밤 기도해
내 행복아닌 불행을 위해
넌 내가아닌 다른사랑 못하게
난 너아니면 안돼
내심장이 널 말해
나는 변함없어
다시 태어나도 너만바래
다시 태어나도 너만바래
다시 사랑해도 너만바래
돌아올꺼야 돌아올꺼야
니가없는 나는 없으니까"
록/메탈,사랑 Two,윤도현,"나의 하루를 가만히 닫아주는 너
은은한 달빛따라
너의 모습 사라지고
홀로 남은 골목길엔
수줍은 내 마음만
나의 아픔을 가만히 안아 주는 너
눈물 흘린 시간 뒤엔
언제나 네가 있어
상처받은 내 영혼에
따뜻한 네 손길만
처음엔 그냥 친군줄만 알았어
아무 색깔없이 언제나 영원하길
또 다시 사랑이라 부르진 않아
아무 아픔없이 너만은 행복하길
워우워우 예예
널 만나면 말없이 있어도
또 하나의 나처럼 편안했던거야
널 만나면 순수한 네 모습에
철없는 아이처럼 잊었던거야
내겐 너무 소중한 너
내겐 너무 행복한 너
처음엔 그냥 친군줄만 알았어
아무 색깔없이 언제나 영원하길
또 다시 사랑이라 부르진 않아
아무 아픔없이 너만은 행복하길
워우워우 예예
널 만나면 말없이 있어도
또 하나의 나처럼 편안했던거야
널 만나면 순수한 네 모습에
철없는 아이처럼 잊었던거야
널 만나면 말없이 있어도
또 하나의 나처럼 편안했던거야
널 만나면 순수한 네 모습에
철없는 아이처럼 잊었던거야
내겐 너무 소중한 너
내겐 너무 행복한 너"
록/메탈,금지된 사랑,김경호,"울지 마
여기에 새겨진
우리 이름을 봐
소중한 초대장이
젖어버리잖아
슬퍼마 너의 가족들이
보이지 않아도
언젠간 용서할
그 날이 올 거야
내 사랑에 세상도 양보한 널
나 끝까지 아끼며 사랑할게
약속 해줘 서로만 바라보다
먼 훗날 우리 같은 날에 떠나
각오해
내게 무릎 꿇은
세상의 복수를
많은 시련 준대도
널 위해 견딜게
내 사랑에 세상도 양보한 널
나 끝까지 아끼며 사랑할게
약속해줘 서로만 바라보다
먼 훗날 우리 같은 날에 떠나
긴 세월 흐른 뒤 돌아보아도
아무런 후회 없도록
단 하룰 살아도
너 행복 하도록 만들 거야
내 사랑에 세상도 양보한 널
나 끝까지 아끼며 사랑할게
약속해줘 서로만 바라보다
먼 훗날 우리 같은 날에 떠나
baby 사랑할게"
록/메탈,생각이나,부활,"항상 난 생각이나 너에게 기대었던게
너는 아무 말 없이 나를 안고 있었고
그땐 난 몰랐지만 넌 홀로 힘겨워하던
그 모습이 자꾸 생각이나
아주 오랜 후에야 내가 알 수 있었던 건
나를 안고 있지만 너도 힘겨워했지
항상 나에게 웃으며 넌 다가왔지만
나에게 항상 넌 기대고 싶었음을
꿈 속에선 보이나봐 꿈이니까 만나나봐
그리워서 너무 그리워
꿈 속에만 있는가봐
힘겨워했었던 날이 시간이 흘러간 후엔
아름다운 너로 꿈 속에선 보이나봐

아주 오랜 후에야 내가 알 수 있었던 건
나를 안고 있지만 너도 힘겨워했지
항상 나에게 웃으며 넌 다가왔지만
나에게 항상 넌
기대고 싶었단 걸 몰랐기에
꿈 속에선 보이나봐 꿈이니까 만나나봐
그리워서 너무 그리워
꿈 속에만 있는가봐
힘겨워했었던 날이 시간이 흘러간 후엔
아름다운 너로 꿈 속에선 보이나봐
나에게 넌 그런가봐 잊혀질 수가 없나봐
사랑해서 사랑을 해서 그럴 수가 없나봐
시간으로 시간으로 잊혀져가는 거지만
아름다운 너로 꿈 속에선 보이나봐"
록/메탈,봄날은 간다,김윤아,"눈을 감으면 문득
그리운 날의 기억
아직까지도 마음이 저려 오는 건
그건 아마 사람도
피고 지는 꽃처럼
아름다와서 슬프기 때문일 거야, 아마도.
봄날은 가네 무심히도
꽃잎은 지네 바람에
머물 수 없던 아름다운 사람들
가만히 눈 감으면 잡힐 것같은
아련히 마음 아픈 추억같은 것들
봄은 또 오고
꽃은 피고 또 지고 피고
아름다와서 너무나 슬픈 이야기

봄날은 가네 무심히도
꽃잎은 지네 바람에
머물 수 없던 아름다운 사람들
가만히 눈 감으면 잡힐 것같은
아련히 마음 아픈 추억같은 것들
눈을 감으면 문득
그리운 날의 기억
아직까지도 마음이 저려 오는 건
그건 아마 사람도 피고 지는 꽃처럼
아름다와서 슬프기 때문일 거야, 아마도"
록/메탈,영원,스카이,"너와의 행복했었던
또 아름다웠던 추억
우연히 지나친
그런 시간만은 아닐 거야
BREAK DOWN
이미 커져버린 내 빈자리의 주인은
이 세상의 하나뿐인 너 바로 너
항상 그래왔듯이 네가
내게 다가오기만을 기다린 나니깐
네가 없는 세상 속에서
혼자 눈뜬 아침이 너무 눈 부셔
이제껏 나 숨쉬고 있는 이유는 하나
걸어온 길이 너무도
쉽지 않았기 때문에
내 사랑은 늘 그래왔듯이
눈물만 남겨져
나 가진 것이 많아야
이룰 수 있는 건가봐
이제 사는 법을 알겠어
세상이 원하는 걸
다시 내 삶을 돌려 널 만난다면
널 잃지 않을거야
기다릴게 나 언제라도
저 하늘이 날 부를 때
한없이 사랑했던 추억만은 가져갈게
우리 다시 널 만난다면
유혹뿐인 이 세상에
나 처음 태어나서
몰랐다고 말을 할게
나 약속해
기다릴게 나 언제라도
저 하늘이 날 부를 때
한없이 사랑했던 추억만은 가져갈게
우리 다시 널 만난다면
유혹뿐인 이 세상에
나 처음 태어나서
몰랐다고 말을 할게
나 약속해"
록/메탈,그땐 미처 알지 못했지 (Feat. 하림 On Harmonica),이적,"그땐 아주 오랜 옛날이었지

난 작고 어리석은 아이였고

열병처럼 사랑에 취해 버리고

심술궂게 그 맘을 내팽개쳤지

내가 버린 건 어떠한 사랑인지

생애 한번 뜨거운 설램인지

두번 다시 또 오지 않는건지

그땐 미처 알지 못했지

오랜 뒤에 나는 알게 되었지

난 작고 어리석었다는 것을

술에 취해 집을 향하던 봄날에

물결처럼 가슴이 일렁거렸지

내가 버린건 어떠한 사랑인지

생애 한번 뜨거운 설렘인지

두번 다시 또 오지 않는건지

그땐 미처 알지 못했지

오 내가 놓아 버린건 어떠한 사랑인지

생애 한번 뜨거운 설렘인지

두번 다시 또 오지 않는건지

그땐 미처 알지 못했지 예예예예예 예-"
록/메탈,하늘을 달리다,이적,"두근거렸지
누군가 나의 뒤를 쫓고있었고
검은 절벽 끝
더 이상 발 디딜 곳 하나 없었지
자꾸 목이 메어
간절히 네 이름을 되뇌었을 때
귓가에 울리는 그대의
뜨거운 목소리
그게 나의 구원이었어
마른 하늘을 달려
나 그대에게 안길 수만 있으면
내 몸 부서진대도 좋아
설혹 너무 태양 가까이 날아
두 다리 모두 녹아 내린다고 해도
내맘 그대 마음속으로
영원토록 달려갈거야
내가 미웠지
난 결국 이것밖에 안 돼 보였고
오랜 꿈들이
공허한 어린 날의 착각 같았지
울먹임을 참고
남몰래 네 이름을 속삭였을 때
귓가에 울리는 그대의
뜨거운 목소리
그게 나의 희망이었어
마른 하늘을 달려
나 그대에게 안길 수만 있으면
내 몸 부서진대도 좋아
설혹 너무 태양 가까이 날아
두 다리 모두 녹아 내린다고 해도
내맘 그대 마음속으로
영원토록 달려갈거야
허약한 내 영혼에 힘을
날개를 달수있다면
마른 하늘을 달려
나 그대에게 안길 수만 있으면
내 몸 부서진대도 좋아
설혹 너무 태양 가까이 날아
두 다리 모두 녹아 내린다고 해도
내맘 그대 마음속으로
영원토록 달려갈거야"
록/메탈,봄바람 (Feat. 나얼),이문세,"라일락 꽃 거리마다 가득
코끝이 아려와
햇살 같은 연인들의 미소
눈부신 날이야
그래 햇살 탓일까
아지랑이 피는 하늘
잠시 감은 눈에 나도 몰래 생각이 나
봄바람처럼 살랑
날 꽃잎처럼 흔들던 사람
꿈처럼 지난날들
이제 다시 돌아갈 수 없지만
봄바람처럼 살랑
내 가슴을 또 흔드는 사람
언제나 나에게 그대는 봄이야
척 봐도 시작하는 저들
어쩐지 웃음 나
그때 우린 저들 같았을까
떠올려 보지만
그래 마냥 좋았어
다시 내겐 없을 만큼
허나 지나버린 얘기인데
웃을 뿐이야
봄바람처럼 살랑
날 꽃잎처럼 흔들던 사람
꿈처럼 지난날들
이제 다시 돌아갈 수 없지만
봄바람처럼 살랑
내 가슴을 또 흔드는 사람
언제나 나에게 그대는 봄이야
다시 돌아오는 계절처럼
나를 찾아오는 그대
영원 할 것 같던 그 순간이
어제 같은데
봄바람처럼 살랑
날 꽃잎처럼 흔들던 사람
꿈처럼 지난 날들
이제 다시 돌아갈 수 없지만
봄바람처럼 살랑
또 하루하루 멀어지지만
어느새 또다시 눈부신 봄이야
봄바람처럼 살랑
또 하루하루 멀어지지만
어느새 또다시 눈부신 봄이야"
록/메탈,너를 보내고,YB (윤도현 밴드),"구름낀 하늘은 왠지 네가 살고 있는
나라일 것 같아서
창문들마저도 닫지 못하고
하루종일 서성이며 있었지
삶의 작은 문턱조차
쉽사리 넘지 못했던 너에게
나는 무슨 말이 하고 파서 였을까
먼산 언저리마다
너를 남기고 돌아서는
내게 시간은 그만 놓아주라는데
난 왜 너 닮은 목소리마저
가슴에 품고도 같이가자 하지 못했나
길잃은 작은 새 한마리가
하늘 향해 그리움 외칠때
같이 놀던 어린나무 한그루
혼자 남게 되는게 싫었지
해 저가는 넓은 들판 위에서
차가운 바람불어도
들려오던 노래 내곁에 없었지
먼산 언저리마다
너를 남기고 돌아서는
내게 시간은 그만 놓아주라는데
난 왜 너 닮은 목소리마저
가슴에 품고도 같이가자 하지 못했나
먼산 언저리마다
너를 남기고 돌아서는
내게 시간은 그만 놓아주라는데
난 왜 너 닮은 목소리마저
가슴에 품고도 같이가자 하지 못했나"
록/메탈,하늘 끝에서 흘린 눈물,주니퍼,"이 좁은 세상에 나를 남겨두고
홀로 떠나기가 얼마나 힘이 들었니
못다한 사랑은 잠시 가슴에 묻어둬
머지않아 우린 다시 만날테니까
내일이 오면 그 고운 눈빛도
추억으로 남을테지만
아무 걱정마 이별없는 다음 세상에
네가 먼저 가서 기다리면 되니까
하늘 끝에서 흘린 눈물이
비 되어 내리면
나를 부르는 너의 목소리
찾아 헤메이다
나도 너를 따라서 세상 떠나는 날
그 때 한 걸음에 내게 달려와
내 품에 안겨줘
커튼 사이로 별 빛이 내려와
뒤척이다 잠에서 깨면
너의 얼굴이 어렴풋이 보이는듯 해
사무치는 그리움에 목이 메어와
하늘끝에서 흘린 눈물이
비 되어 내리면
나를 부르는 너의 목소리
찾아 헤메이다
나도 너를 따라서 세상 떠나는 날
그 때 한 걸음에 내게 달려와
내 품에 안겨줘
내가 그리워 힘이 들어도
조금만 기다려
나의 미소와 나의 숨결과
지난 추억까지
고이 가슴 한 켠에 묻어 두었다가
그때 다시 만날 그 날이 오면
지워줄게"
록/메탈,천년의 사랑,박완규,"이대로 널 보낼 수는 없다고
밤을 세워 간절히 기도했지만
더 이상 널 사랑할 수 없다면
차라리 나도 데려가
내 마지막 소원은 하늘이
끝내 모른 척 져버린대도
불꽃처럼 꺼지지 않는 사랑으로
영원히 넌 가슴속에 타오를테니
나를 위해서 눈물도 참아야했던
그 동안에 넌 얼마나 힘이 들었니
천년이 가도 난 너를 잊을 수 없어
사랑했기 때문에
내 마지막 소원은 하늘이
끝내 모른 척 져버린대도
불꽃처럼 꺼지지 않는 사랑으로
영원히 넌 가슴속에 타오를테니
나를 위해서 눈물도 참아야했던
그 동안에 넌 얼마나 힘이 들었니
천년이 가도 난 너를 잊을 수 없어
사랑했기 때문에
나를 위해서 눈물도 참아야했던
그 동안에 넌 얼마나 힘이 들었니
천년이 가도 난 너를 잊을 수 없어
사랑했기 때문에
사랑했기 때문에"
록/메탈,야상곡(夜想曲),김윤아,"바람이 부는 것은
더운 내 맘 삭여 주려
계절이 다 가도록
나는 애만 태우네
꽃잎 흩날리던 늦봄의 밤
아직 남은 님의 향기
이제나 오시려나
나는 애만 태우네
애달피 지는 저 꽃잎처럼
속절없는 늦봄의 밤
이제나 오시려나
나는 애만 태우네
구름이 애써 전하는 말
그 사람은 널 잊었다
살아서 맺은 사람의 연
실낱 같아 부질없다
꽃 지네 꽃이 지네
부는 바람에 꽃 지네
이제 님 오시려나
나는 그저 애만 태우네
바람이 부는 것은
더운 내 맘 삭여주려
계절이 다 가도록
나는 애만 태우네
꽃잎 흩날리던 늦봄의 밤
아직 남은 님의 향기
이제나 오시려나
나는 애만 태우네"
록/메탈,질풍가도 ('쾌걸 근육맨 2세' 1기 여는노래),유정석,"한 번 더 나에게 질풍 같은 용기를
거친 파도에도 굴하지 않게
드넓은 대지에 다시 새길 희망을
안고 달려갈 거야 너에게
그래 이런 내 모습
게을러 보이고 우습게도 보일 거야
하지만 내게 주어진 무거운 운명에
나는 다시 태어나 싸울거야
한 번 더 나에게 질풍 같은 용기를
거친 파도에도 굴하지 않게
드넓은 대지에 다시 새길 희망을
안고 달려갈 거야 너에게
세상에 도전하는 게 외로울 지라도
함께 해줄 우정을 믿고 있어
한 번 더 나에게 질풍 같은 용기를
거친 파도에도 굴하지 않게
드넓은 대지에 다시 새길 희망을
안고 달려갈 거야 너에게
한 번 더 나에게 질풍 같은 용기를
거친 파도에도 굴하지 않게
드넓은 대지에 다시 새길 희망을
안고 달려갈 거야 너에게"
록/메탈,나를 슬프게 하는 사람들,김경호,"아무때고
네게 전활해
나야 하며
말을 꺼내도
누군지 한번에 알아낼
너의 단 한 사람
쇼윈도에 걸린
셔츠를 보면
제일 먼저 니가
떠올릴 사람
너의 지갑속에
항상 간직될 사람
네게 그런 사람이
나일 순 없는지
니 곁에 있는
내 친구가 아니라
언젠가 그가 너를
맘 아프게 해
너 혼자
울고있는 걸 봤어
달려가 그에게 나
이 말 해줬으면
그대가 울리는
그 한 여자가
내겐
삶의 전부라고
혼자서는 힘든
슬픔이 오면
제일 먼저
니가 찾아 줄 사람
너의 생일마다
꽃을 안겨 줄 사람
네게 그런 사람이
나일 순 없는지
니 곁에 있는
내 친구가 아니라
언젠가 그가 너를
맘 아프게 해
너 혼자
울고있는 걸 봤어
달려가 그에게 나
이 말 해줬으면
나의 일생을
모두 주어도
난 얻지 못하는
그녈 가진 그대라고
그녈 곁에 둔
이유만으로
다른 이 세상
누구보다
그댄
행복한거라고
언젠가 그가 너를
맘 아프게 해
너 혼자
울고있는 걸 봤어
달려가 그에게 나
이 말 해줬으면"
록/메탈,"사랑, 결코 시들지 않는...",서문탁,"기억해줘 널 사랑한
한 슬픈 영혼이 여기있었다는 걸
이젠 너의 곁을 지킬수 없는 날
죽었다고 생각해
사랑없는 삶 그것과 같을테니

무너지는 날 용서하길 바래
이렇게 너를 잊을 순 없었어
그저 술에 취해 너를 잊어버리는 건
내가 무너져 너를 지우는 것

언젠간 너를 잃고 살아가게 되겠지만
시간이 너를 떠나가게 만들겠지만
나는 그것조차 아플 것 같아
널 잊는 나의 모습이 하지만

기억해줘 널 사랑한
한 슬픈 영혼이 여기 있었다는 걸
이젠 너의 곁을 지킬수 없는 날
죽었다고 생각해
사랑없는 삶 그것과 같을테니

언젠간 너를 잃고 살아가게 되겠지만
시간이 너를 떠나가게 만들겠지만
나는 그것조차 아플 것 같아
널 잊는 나의 모습이 하지만

기억해줘 저 하늘이
너를 되돌려줄 그날 다시온다면
두번 다시는 이렇게 힘없이
너를 잃진 않겠어
나 없는 그 곳 보낼수가 없으니

슬퍼하지마 이별이 아냐
잠시 우리 사랑 쉬고 있을뿐 -

기억해줘 널 사랑한
한 슬픈 영혼이 여기있었다는 걸
이젠 너의 곁을 지킬수 없는 날
죽었다고 생각해
사랑없는 삶 그것과 같을테니

오 나의 마지막 순간이 이보다 더
행복할 순 없으니 그댈 난 사랑해 -"
